huisnummer,postcode,nrAanduiding,vblObject,inOnderzoek,gebruiksdoel,oppervlakte,vbloStatus
26,2983HE,597200000255600,597010000255601,False,woonfunctie,81,in gebruik
29,1271AB,406200000073932,406010000000653,False,woonfunctie,376,in gebruik
53,3072PE,599200000789982,599010000404220,False,woonfunctie,98,in gebruik
11,5491SR,846200000002710,846010000002070,False,industriefunctie,555,in gebruik
49,2382ND,638200000374330,638010000374331,False,industriefunctie,880,in gebruik
27,2291NS,1783200000080967,1783010000700552,False,industriefunctie,485,in gebruik (niet ingemeten)
37,5103BT,766200000009597,766010000009597,False,woonfunctie,208,in gebruik
154,3011BH,599200000443313,599010000224722,False,kantoorfunctie,932,in gebruik
20,3438AM,356200000034026,356010000063645,False,industriefunctie,70,in gebruik
15,3861NC,267200000017670,267010000017801,False,industriefunctie,831,in gebruik
12,1118LA,394200001010637,394010001010119,False,industriefunctie,103,in gebruik
98,3198LE,599200100031758,599010400030866,False,industriefunctie,5927,in gebruik
26,6413NN,917200000053622,917010000045987,False,industriefunctie,1370,in gebruik
150,1273SP,406200000074125,406010000013450,False,woonfunctie,80,in gebruik
34,3811BK,307200000419936,307010000419937,False,woonfunctie,276,in gebruik
53,2908XA,502200000009625,502010000009549,False,woonfunctie,117,in gebruik
216,5251MC,797200000036731,797010000017015,False,woonfunctie,63,in gebruik
15,2801VZ,513200000020166,513010013075010,False,woonfunctie,47,in gebruik
7,7021ND,1876200000002660,1876010001002660,False,woonfunctie,175,in gebruik
41,3067GD,599200100010229,599010400009880,False,industriefunctie,1274,in gebruik
2,7587SC,168200000217172,168010000217173,False,woonfunctie,168,in gebruik
2,4814RR,758200000099642,758010000099378,False,kantoorfunctie,250,in gebruik
13,2723RS,637200000290542,637010000290543,False,kantoorfunctie,43,in gebruik
61,3192NA,599200000216679,599010000182510,False,woonfunctie,151,in gebruik
65,1976CB,453200000041453,453010001041453,False,industriefunctie,72,in gebruik
14,4101BK,216200000007527,216010000007527,False,woonfunctie,34,in gebruik
3,2952AP,482200001268434,482010001259545,False,industriefunctie,70,ingetrokken
5,4003AV,281200000045740,281010000045741,False,woonfunctie,135,in gebruik
4,4013CL,281200000067481,281010000067655,False,industriefunctie,150,in gebruik (niet ingemeten)
78,4834NJ,758200000067315,758010000068993,False,woonfunctie,131,in gebruik
14,5627DH,772200000053520,772010000754827,False,woonfunctie,123,in gebruik
5,9422CX,1731200000551779,1731010041550116,False,sportfunctie,159,in gebruik (niet ingemeten)
39,2586KM,518200000775264,518010000775265,False,woonfunctie,113,in gebruik
5,2031BH,392200000093772,392010000093772,False,kantoorfunctie,1450,gevormd
321,1083DD,363200000479923,363010001004348,False,woonfunctie,98,in gebruik
16,1703KS,398200000012657,398010000007225,False,woonfunctie,97,in gebruik
60,1101GC,363200000384170,363010000927653,False,industriefunctie,675,in gebruik
35,4849CK,826200000020236,826010000019994,False,woonfunctie,127,in gebruik
3,3199KT,599200100038641,599010400037679,False,industriefunctie,11120,in gebruik
75,2595TN,518200000385609,518010000385610,False,woonfunctie,95,in gebruik
6,3961JG,352200000017305,352010000003719,False,woonfunctie,131,in gebruik
49,2651BC,1621200000017141,1621010000001899,False,industriefunctie,2963,ingetrokken
11,3112EA,606200000011173,606010000011173,False,woonfunctie,102,in gebruik
63,3352CJ,590200000013819,590010000013508,False,woonfunctie,217,in gebruik
4,3016CJ,599200000496696,599010000212991,False,kantoorfunctie,1213,in gebruik
164,1082LT,363200000503287,363010001032871,False,woonfunctie,116,in gebruik
2,1067XH,363200000150326,363010000688411,False,woonfunctie,59,in gebruik
46,3641RR,736200000008785,736010000016077,False,industriefunctie,677,in gebruik
2,4641HW,873200000437963,873010000437964,False,logiesfunctie,575,in gebruik
400,7602KM,141200000042353,141010000198165,False,industriefunctie,2701,in gebruik
286,3077RD,599200000397724,599010000084330,False,industriefunctie,112,in gebruik
71,7411LJ,150200000049552,150010000049005,False,woonfunctie,10,in gebruik
8,4128SV,707200000389716,707010000389717,False,woonfunctie,102,in gebruik
146,3192AH,599200000468692,599010000058170,False,woonfunctie,66,in gebruik
83,6191BC,888200000040339,888010000006390,False,industriefunctie,2025,in gebruik
15,7695TR,160200000254702,160010000028237,False,woonfunctie,187,in gebruik
54,1118LB,394200001010653,394010001010135,False,industriefunctie,120,in gebruik
1,8042PJ,193200000092585,193010000092537,False,industriefunctie,612,ingetrokken
52,5171MR,809200000000977,809010000000977,False,woonfunctie,108,in gebruik
17,3214VB,568200000305716,568010000205716,False,industriefunctie,525,ingetrokken
332,2525LV,518200000418539,518010000418540,False,industriefunctie,133,in gebruik
8,3037XL,599200000445831,599010000041864,False,woonfunctie,108,in gebruik
296,2566BB,518200000573133,518010000573134,False,woonfunctie,94,in gebruik
24,6466LZ,928200000029576,928010000029576,False,industriefunctie,728,in gebruik
21,7532SK,153200000408908,153010000408909,False,industriefunctie,113,in gebruik
15,2408BN,484200000037403,484010000037403,False,woonfunctie,188,in gebruik
14,1483EA,365200000002636,365010000002629,False,woonfunctie,114,in gebruik
20,3125AE,606200000007481,606010000007481,False,kantoorfunctie,1696,in gebruik
1,1648HG,1598200000153825,1598010000004376,False,industriefunctie,1785,in gebruik
404,2574BV,518200000844301,518010000844302,False,woonfunctie,70,in gebruik
49,3899AE,50200000366367,50010000366368,False,industriefunctie,243,in gebruik
9,1636XA,458200000015632,458010000010568,False,woonfunctie,143,in gebruik
38,5931PZ,983200000086760,983010000086760,False,woonfunctie,104,in gebruik
9,7872PS,1681200000012149,1681010000012149,False,woonfunctie,113,in gebruik
28,3628EZ,311200000000489,311010000000489,False,woonfunctie,155,in gebruik
7,4515RN,1714200000761391,1714010000761392,False,industriefunctie,2045,in gebruik
21,7395MJ,285200000108709,285010000107320,False,woonfunctie,110,in gebruik
95,3341LW,531200000013829,531010000013822,False,kantoorfunctie,146,in gebruik
10,3972PR,1581200000112043,1581010000006152,False,woonfunctie,63,in gebruik
25,6471WV,928200000035924,928010000035924,False,industriefunctie,290,in gebruik
29,7123AB,197200000047271,197010000007441,False,woonfunctie,154,in gebruik
8,2984AM,597200000243814,597010000243815,False,winkelfunctie,1342,in gebruik
22,5061KN,824200000011689,824010000011689,False,kantoorfunctie,357,in gebruik
17,5142BC,867200000028558,867010000004775,False,woonfunctie,123,in gebruik
7,4501PG,1714200000750915,1714010000750916,False,industriefunctie,342,in gebruik
23,8191AR,246200000004684,246010000004684,False,woonfunctie,95,in gebruik
47,1181NJ,362200000039210,362010002039210,False,woonfunctie,76,in gebruik
28,2935AC,644200002072014,644010002068495,False,woonfunctie,173,in gebruik
52,5527LB,1728200000090385,1728010000090395,False,industriefunctie,8515,in gebruik
42,8806KM,70200000349476,70010000349477,False,woonfunctie,170,in gebruik
7,5384VL,1721200000008942,1721010000008942,False,woonfunctie,145,in gebruik
140,1422ZB,451200000165513,451010000004266,False,industriefunctie,1133,in gebruik
1,1422DR,451200000165720,451010000007759,False,industriefunctie,776,in gebruik
1,3265LG,588200001223275,588010001123275,False,woonfunctie,130,in gebruik
82,5751NK,762200000015873,762010000016389,False,woonfunctie,134,in gebruik
7,3085AA,599200000717505,599010000359568,False,woonfunctie,120,in gebruik
16,1104DK,363200000495959,363010001019903,False,woonfunctie,100,in gebruik
5,2134WX,394200000044919,394010000328329,False,woonfunctie,443,in gebruik
5,9909BZ,10200000115169,10010000064724,False,industriefunctie,1000,in gebruik
18,3772TM,203200001001371,203010001001372,False,woonfunctie,60,in gebruik
20,1095VL,363200000284009,363010000825779,False,woonfunctie,53,in gebruik
25,4201JA,512200000024828,512010000015249,False,kantoorfunctie,600,in gebruik
175,1011VM,363200012092099,363010012090709,False,kantoorfunctie,13,in gebruik
1,4147CS,733200000009201,733010000016376,False,industriefunctie,377,in gebruik
1,9351VK,22200000004319,22010000004319,False,winkelfunctie,1506,in gebruik
57,8244EE,995200000799300,995010000799301,False,woonfunctie,175,in gebruik
11,8521LG,51200001249030,51010001249031,False,woonfunctie,182,in gebruik
22,7557AL,164200000242970,164010000029105,False,woonfunctie,153,in gebruik
5,5107NH,766200000009071,766010000009071,False,winkelfunctie,551,in gebruik
1224,1103JW,363200000492208,363010001027444,False,winkelfunctie,64,in gebruik
66,3076WN,599200000407938,599010000101175,False,woonfunctie,66,in gebruik
29,3201SG,612200000021967,612010000020992,False,woonfunctie,129,in gebruik
2,4197BX,236200000022526,236010000022526,False,woonfunctie,187,in gebruik
110,2515JV,518200000848049,518010000848050,False,woonfunctie,64,in gebruik
140,9686PH,1895200000018965,1895010000018722,False,woonfunctie,164,in gebruik
2,5121ML,784200000014681,784010000013576,False,industriefunctie,1011,in gebruik
26,3332TC,642200000019211,642010000019211,False,woonfunctie,200,in gebruik
74,3162LA,613200000207191,613010000207278,False,industriefunctie,137,in gebruik
72,5467JN,860200000012135,860010000011822,False,woonfunctie,130,in gebruik
37,4817WN,758200000047428,758010000016196,False,woonfunctie,91,in gebruik
40,1424PB,451200000181187,451010000015446,False,industriefunctie,375,in gebruik
8,2593XB,518200000811458,518010000811459,False,woonfunctie,69,in gebruik
5,5383KH,1671200000003051,1671010000001751,False,woonfunctie,246,in gebruik
30,2291ZL,1783200000078154,1783010000605468,False,woonfunctie,149,in gebruik
111,3081NH,599200000743506,599010000374462,False,woonfunctie,120,in gebruik
74,7413AS,150200000049570,150010000049022,False,woonfunctie,84,in gebruik
45,1422DZ,451200000165694,451010000006792,False,kantoorfunctie,262,in gebruik
1,3821AE,307200000410670,307010000410671,False,kantoorfunctie,311,in gebruik
11,2586EW,518200000741276,518010000741277,False,woonfunctie,100,in gebruik
1,1817CE,361200000000438,361010000000537,False,woonfunctie,71,in gebruik
41,3043JD,599200000344529,599010000278164,False,industriefunctie,1614,in gebruik
12,1531KA,880200000007770,880010000007638,False,woonfunctie,250,in gebruik
96,1111PC,384200000010482,384010000007501,False,woonfunctie,115,in gebruik
180,3086KS,599200000342900,599010000141567,False,woonfunctie,66,in gebruik
3,7824CR,114200000381882,114010000381883,False,industriefunctie,363,in gebruik
2,4382NM,718200000028039,718010000027835,False,industriefunctie,85,in gebruik
2,7821AH,114200000315509,114010000315510,False,overige gebruiksfunctie,12,ingetrokken
602,1115TS,437200000003326,437010000006716,False,woonfunctie,95,in gebruik
32,3088HE,599200000455963,599010000179335,False,kantoorfunctie,267,in gebruik
298,3067KW,599200000449785,599010000200748,False,kantoorfunctie,1195,in gebruik
6,5705CB,794200000058531,794010000102678,False,winkelfunctie,470,in gebruik
20,5411RB,1685200000003850,1685010000003789,False,industriefunctie,359,in gebruik
142,1212AJ,402200001561532,402010001561533,False,woonfunctie,137,in gebruik
134,2851CB,623200001984728,623010001980374,False,woonfunctie,151,in gebruik
13,2497CZ,518200000652285,518010000652286,False,woonfunctie,113,in gebruik
7,6001DA,988200000032986,988010000049887,False,industriefunctie,236,in gebruik
24,3045AS,599200100030547,599010400029667,False,kantoorfunctie,2932,in gebruik
12,5467KT,860200000012803,860010000012929,False,woonfunctie,94,in gebruik
61,6744PL,228200000041205,228010000041205,False,industriefunctie,522,in gebruik
11,3122AM,606200000035511,606010000035511,False,gezondheidszorgfunctie,375,in gebruik
7,6224VM,935200000053657,935010000053657,False,woonfunctie,129,in gebruik
10,1967ED,396200000015261,396010001014994,False,woonfunctie,174,in gebruik
12,3155WG,1842200000006149,1842010000006146,False,woonfunctie,155,in gebruik
16,5469EW,860200000014421,860010000006692,False,woonfunctie,163,in gebruik
2,1648GD,1598200000156474,1598010000005015,False,industriefunctie,390,in gebruik
1,7202CK,301200000021767,301010000021767,False,winkelfunctie,800,in gebruik
19,4816AM,758200000029925,758010000017469,False,winkelfunctie,59,in gebruik
102,1022WZ,363200000469661,363010000982498,False,industriefunctie,134,in gebruik
17,2132WT,394200000032979,394010000334690,False,kantoorfunctie,2411,in gebruik
181,1101CN,363200003695299,363010003695486,False,kantoorfunctie,614,in gebruik
24,1076DE,363200000477115,363010000992618,False,kantoorfunctie,2446,in gebruik
19,3069KW,599200000434748,599010000333473,False,woonfunctie,110,in gebruik
7,2983TP,597200000270124,597010000270125,False,woonfunctie,87,in gebruik
7,3903LB,345200002043331,345010002043332,False,woonfunctie,350,in gebruik
6,5704RC,794200000087328,794010000131389,False,kantoorfunctie,703,in gebruik
70,2742KL,627200000010555,627010000010555,False,woonfunctie,136,in gebruik
28,5469PJ,860200000014983,860010000008338,False,industriefunctie,1080,ingetrokken
61,3232PP,501200002014199,501010002006479,False,woonfunctie,104,in gebruik
9,1069XG,363200000230513,363010000770429,False,woonfunctie,64,in gebruik
59,3088ED,599200000488886,599010000332068,False,industriefunctie,3001,in gebruik
23,6438HG,962200000214331,962010000214332,False,industriefunctie,199,in gebruik
60,7933PG,118200000264346,118010000057798,False,woonfunctie,238,in gebruik
142,1504JH,479200000062356,479010000044399,False,woonfunctie,70,in gebruik
17,4143HK,545200000365321,545010000365322,False,industriefunctie,564,in gebruik
49,1506BR,479200000052442,479010000035920,False,woonfunctie,153,in gebruik
27,1012EH,363200000219640,363010000759375,False,kantoorfunctie,64,in gebruik
13,1118LA,394200001010621,394010001010103,False,industriefunctie,192,in gebruik
19,4453AJ,654200000018528,654010000005646,False,woonfunctie,82,in gebruik
18,3063BX,599200000460170,599010000178210,False,woonfunctie,96,in gebruik
11,6542RL,268200000038426,268010000033522,False,woonfunctie,171,in gebruik
33,3119HE,606200000042735,606010000042606,False,woonfunctie,127,in gebruik
93,4827CS,758200000070900,758010000008037,False,woonfunctie,130,in gebruik
4,8701JG,64200000139477,64010000139478,False,woonfunctie,185,in gebruik
52,3133EK,622200000016597,622010000079032,False,industriefunctie,579,in gebruik
7,6717CR,228200000020272,228010000020272,False,woonfunctie,71,ingetrokken
44,6665CM,1734200000025927,1734010000029367,False,woonfunctie,218,in gebruik
1,5351PK,828200001601404,828010001601405,False,woonfunctie,203,in gebruik (niet ingemeten)
470,4827EH,758200000088710,758010000004983,False,woonfunctie,108,in gebruik
28,3318CM,505200000021161,505010000021161,False,woonfunctie,98,in gebruik
3,7132AG,1586200000043072,1586010000029851,False,woonfunctie,204,in gebruik
52,3193EN,599200000397516,599010000161893,False,winkelfunctie,64,ingetrokken
17,7218AL,262200000000383,262010000000383,False,woonfunctie,165,in gebruik
61,1521RW,479200000025826,479010000013660,False,industriefunctie,149,in gebruik
4,3313LC,505200000095242,505010000095223,False,overige gebruiksfunctie,1325,in gebruik
48,3411EL,331200000270149,331010000270150,False,woonfunctie,114,in gebruik
32,6828PZ,202200000407027,202010000407028,False,kantoorfunctie,3256,in gebruik
70,3319GW,505200000061984,505010000061984,False,kantoorfunctie,471,in gebruik
78,2993TA,489200000265808,489010000265809,False,woonfunctie,231,in gebruik
5,6019CZ,1641200001114291,1641010001114292,False,woonfunctie,256,in gebruik
32,3255BL,580200000258963,580010000258964,False,winkelfunctie,346,in gebruik
17,8064PD,1896200000008040,1896010000004625,False,kantoorfunctie,2007,in gebruik
2,7722PE,148200000002025,148010000002025,False,woonfunctie,257,in gebruik
19,5388AE,1721200000004467,1721010000004467,False,woonfunctie,140,in gebruik
6,2235EK,537200000024821,537010000024821,False,woonfunctie,103,in gebruik
10,3264PH,588200001224357,588010001224359,False,woonfunctie,117,in gebruik (niet ingemeten)
66,9204LR,90200000685931,90010000685932,False,woonfunctie,136,in gebruik
17,6191KH,888200000034024,888010000000479,False,woonfunctie,333,in gebruik
14,3404WS,353200000012434,353010000012434,False,woonfunctie,114,in gebruik
3,3247CP,1924200000028912,1924010000028793,False,industriefunctie,4594,in gebruik
7,3742HH,308200000001288,308010000001670,False,woonfunctie,122,in gebruik
120,2565PA,518200000355546,518010000355547,False,woonfunctie,105,in gebruik
11,1316AA,34200000080599,34010000009030,False,industriefunctie,178,in gebruik
11,3436BP,356200000021476,356010000051525,False,woonfunctie,117,in gebruik
1212,2153LP,394200000005787,394010000280585,False,industriefunctie,3653,in gebruik
1,2404CA,484200000030899,484010000030899,False,celfunctie,76046,in gebruik
10,2825BS,491200001323310,491010001318953,False,woonfunctie,253,in gebruik
5,3372BC,523200000000256,523010000000256,False,kantoorfunctie,1700,ingetrokken
24,1277BC,406200000077121,406010000043048,False,woonfunctie,170,in gebruik
392,2132PZ,394200001001011,394010001001107,False,industriefunctie,300,in gebruik
32,9411CD,1731200000001499,1731010000000333,False,woonfunctie,128,in gebruik
7,3041JL,599200000417860,599010000322830,False,celfunctie,18944,in gebruik
90,2694BP,1783200000015565,1783010000015565,False,woonfunctie,197,in gebruik
38,1118LM,394200001002180,394010001002220,False,kantoorfunctie,168,in gebruik
21,3221CB,530200002129170,530010002089170,False,woonfunctie,116,in gebruik
79,1064HM,363200000497473,363010001023547,False,kantoorfunctie,61,in gebruik
499,1017BT,363200000127127,363010001007889,False,kantoorfunctie,1270,in gebruik
213,2985AR,597200000225778,597010000225779,False,woonfunctie,96,in gebruik
8103,3703JD,355200000791971,355010000791972,False,woonfunctie,85,in gebruik
6,2994LD,489200000234271,489010000234272,False,industriefunctie,150,in gebruik
4,8226LK,995200000803114,995010000803115,False,woonfunctie,120,in gebruik
14,1101CK,363200000410439,363010000698930,False,kantoorfunctie,7398,in gebruik
2,9615TK,40200000015273,40010000026820,False,overige gebruiksfunctie,5,in gebruik
16,2672LC,1783200000080118,1783010000609335,False,woonfunctie,153,in gebruik
12,3751LS,313200000210609,313010000210608,False,kantoorfunctie,290,in gebruik
322,2652EX,1621200000027809,1621010000027768,False,woonfunctie,163,in gebruik
15,3235NE,614200000005753,614010000000386,False,woonfunctie,114,in gebruik
60,4891CK,879200000002897,879010000002897,False,kantoorfunctie,1380,ingetrokken
43,5451HZ,815200000004964,815010000004953,False,industriefunctie,160,in gebruik
25,4691DV,716201000267055,716012000000338,False,woonfunctie,152,in gebruik
4,5371MZ,828200001579323,828010001579324,False,winkelfunctie,1146,in gebruik
94,5144AL,867200000029162,867010000058935,False,winkelfunctie,441,in gebruik
2,6003DG,988200000032235,988010000054706,False,industriefunctie,3385,in gebruik
88,3115JG,606200000016628,606010000016628,False,kantoorfunctie,121,in gebruik
12,4661TX,748200000035085,748010000035085,False,kantoorfunctie,258,in gebruik
2,1627LE,405200000560364,405010000560365,False,winkelfunctie,1117,in gebruik
45,3334KA,642200000005649,642010000005649,False,bijeenkomstfunctie,604,in gebruik
218,4871LA,777200000177751,777010000177752,False,woonfunctie,99,in gebruik
134,3089KC,599200000227286,599010000098807,False,industriefunctie,2638,in gebruik
3,3621MX,311200000004799,311010000004799,False,industriefunctie,614,in gebruik
45,6681LN,1705200000214895,1705010000035235,False,industriefunctie,446,in gebruik
15,8701PG,64200000134435,64010000134436,False,kantoorfunctie,813,in gebruik (niet ingemeten)
71,4907XP,826200000001170,826010000001156,False,winkelfunctie,77,in gebruik
40,2516KL,518200000388558,518010000388559,False,woonfunctie,113,in gebruik
20,4793GB,1709200000440345,1709010000014563,False,woonfunctie,133,in gebruik
6,1251CK,417200000003772,417010001003772,False,woonfunctie,571,in gebruik
88,3161HJ,613200000144335,613010000144336,False,kantoorfunctie,857,in gebruik
14,8501XM,51200001248810,51010001248811,False,kantoorfunctie,754,in gebruik
14,2641JL,1926200000547750,1926010000547751,False,woonfunctie,70,in gebruik
156,1102SC,363200000360604,363010000903213,False,woonfunctie,44,in gebruik
81,4411PB,703200000013959,703010000036714,False,industriefunctie,2507,in gebruik
90,9001EJ,55200000268227,55010000268228,False,kantoorfunctie,317,in gebruik
6,5721AA,743200000011410,743010000001410,False,woonfunctie,108,in gebruik
77,6466NG,928200000153482,928010000051971,False,kantoorfunctie,195,in gebruik
5,8091AJ,269200000005554,269010000005554,False,industriefunctie,456,in gebruik
6,2041NB,473200000004386,473010000003893,False,woonfunctie,88,in gebruik
431,1017DJ,363200000162356,363010000701115,False,woonfunctie,176,in gebruik
61,5921CL,983200000028753,983010000028753,False,woonfunctie,37,in gebruik
4,3034KG,599200000399547,599010000168681,False,industriefunctie,617,in gebruik
1,9041BM,83200000004613,83010000004377,False,woonfunctie,77,in gebruik
2,3195GB,599200000288474,599010000206280,False,woonfunctie,160,in gebruik
2,4675CT,716200000753554,716010000028824,False,woonfunctie,156,in gebruik
146,5345SB,828200001532025,828010001532026,False,woonfunctie,66,in gebruik
23,2153GK,394200000007036,394010000327812,False,industriefunctie,1071,in gebruik
44,7672AC,1700200000033400,1700010000007216,False,woonfunctie,129,in gebruik
1,3161DB,613200000200732,613010000200731,False,woonfunctie,148,in gebruik
12,1483MA,365200000000458,365010000000458,False,kantoorfunctie,90,in gebruik
105,1328TT,34200000073376,34010000028462,False,woonfunctie,78,in gebruik
86,1421XJ,451200000163341,451010000003466,False,gezondheidszorgfunctie,137,in gebruik
88,4641RT,873200000441013,873010000441014,False,woonfunctie,124,in gebruik
10,4696BS,716200000765101,716010000025417,False,woonfunctie,59,in gebruik
14,1046AT,363200000410369,363010000933969,False,industriefunctie,1260,in gebruik
17,2181HG,534200000009927,534010000008294,False,industriefunctie,1305,in gebruik
16,2142EN,394200000049537,394010000317713,False,industriefunctie,308,in gebruik
22,6595CC,907200000016583,907010000016583,False,woonfunctie,208,in gebruik
4,7418GX,150200000039325,150010000040750,False,industriefunctie,321,in gebruik
161,3608AH,333200000017103,333010000000001,False,woonfunctie,122,in gebruik
49,3011PG,599200000307525,599010000029755,False,woonfunctie,56,in gebruik
421,1013DT,363200000136092,363010000674130,False,woonfunctie,78,in gebruik
27,3446BD,632200000009192,632010000009192,False,woonfunctie,118,in gebruik
27,3029AP,599200000422538,599010000156795,False,industriefunctie,9003,in gebruik
12,6658KC,668200000009025,668010000009016,False,kantoorfunctie,54,in gebruik
45,1095AT,363200000206155,363010000745504,False,woonfunctie,41,in gebruik
113,3073DX,599200000471250,599010000098416,False,woonfunctie,53,in gebruik
107,1451MJ,415200000003891,415010000003570,False,woonfunctie,434,in gebruik
14,7957CV,1690200000007837,1690010000007837,False,woonfunctie,98,in gebruik
2,6229ES,935200000097619,935010000093215,False,kantoorfunctie,137,in gebruik
9,6845DP,202200000351031,202010000351032,False,woonfunctie,118,in gebruik
22,6199AD,888200000040835,888010000217762,False,kantoorfunctie,61,in gebruik
50,4701BG,1674200000020403,1674010000020403,False,woonfunctie,54,in gebruik
30,3281ND,611200000613375,611010000513375,False,industriefunctie,55,in gebruik
40,1091VG,363200000316906,363010000858574,False,woonfunctie,56,in gebruik
135,5017GG,855200000037332,855010000100901,False,woonfunctie,224,ingetrokken
3,4731RA,1655200000525294,1655010000525295,False,woonfunctie,116,in gebruik
5,9979XX,1651200000033943,1651010000023944,False,kantoorfunctie,1196,in gebruik
49,7751AH,109200000021427,109010000021261,False,winkelfunctie,708,in gebruik (niet ingemeten)
8,4671GM,851200000002097,851010000001098,False,woonfunctie,387,in gebruik
76,3331ML,642200000018059,642010000018059,False,woonfunctie,165,in gebruik
67,3335EE,642200000001361,642010000001361,False,woonfunctie,206,in gebruik
50,7908HD,118200000252318,118010000020161,False,woonfunctie,214,in gebruik
17,3232GL,501200002010781,501010002003063,False,woonfunctie,112,in gebruik
801,2131MA,394200000023175,394010000312086,False,woonfunctie,130,in gebruik
13,4285CC,874200000036473,874010000005848,False,woonfunctie,123,in gebruik
35,5988AK,1894200000319573,1894010000319574,False,woonfunctie,230,in gebruik
2,2134WB,394200000043789,394010000302496,False,woonfunctie,251,in gebruik
78,2411HW,1901200000319537,1901010000129110,False,kantoorfunctie,4333,in gebruik
20,5803JJ,984200000016274,984010000305541,False,woonfunctie,135,in gebruik
3,2037LA,392200000090605,392010000090605,False,onderwijsfunctie,2189,in gebruik
7,2992CJ,489200000229247,489010000229248,False,woonfunctie,112,in gebruik
11,5321JK,263200000106410,263010000002946,False,industriefunctie,403,in gebruik
93,2987EN,597200000233442,597010000233443,False,woonfunctie,208,in gebruik
43,1431SR,358200018930109,358010018955685,False,woonfunctie,99,in gebruik
82,4704RK,1674200000090072,1674010000090072,False,industriefunctie,127,in gebruik
67,2908BB,502200000015458,502010000015242,False,woonfunctie,76,in gebruik
1,5704RJ,794200000094219,794010000138251,False,kantoorfunctie,5917,in gebruik
1,2135AZ,394200000046017,394010000336916,False,woonfunctie,103,in gebruik
14,4175LP,304200000001270,304010000001270,False,industriefunctie,143,in gebruik
13,3706BP,355200000788151,355010000788152,False,woonfunctie,102,in gebruik
79,5045AV,855200000062269,855010000075864,False,woonfunctie,509,in gebruik
150,6433KE,917200000043762,917010000041121,False,industriefunctie,3847,in gebruik (niet ingemeten)
3,6433KJ,917200000036658,917010000034399,False,industriefunctie,1501,in gebruik
51,3083DD,599200000277750,599010000279888,False,woonfunctie,93,in gebruik
20,3078ZP,599200000519143,599010000068356,False,woonfunctie,84,in gebruik
95,5953NA,889200000270379,889010000270380,False,woonfunctie,294,in gebruik
38,5926PP,983200000000600,983010000000600,False,woonfunctie,130,in gebruik
54,5811AL,984200001148335,984010001118313,False,kantoorfunctie,532,gevormd
1,6416CC,917200000013811,917010000012804,False,woonfunctie,355,in gebruik
12,6671HA,1734200000024255,1734010000036689,False,woonfunctie,135,in gebruik
38,5307HJ,297200000004843,297010000004843,False,woonfunctie,100,in gebruik
210,3161DA,613200000151557,613010000151558,False,woonfunctie,78,in gebruik
6002,4836LA,758200000090226,758010000074807,False,industriefunctie,4834,in gebruik
31,6932BZ,293200000007028,293010000007023,False,woonfunctie,115,in gebruik
123,2516BA,518200000546256,518010000546257,False,kantoorfunctie,783,in gebruik
30,2851AK,623200001984782,623010001980428,False,industriefunctie,264,in gebruik
7,2991XR,489200000234233,489010000234234,False,industriefunctie,332,in gebruik
10,2012GN,392200000032823,392010000032823,False,woonfunctie,81,in gebruik
19,1083TC,363200000220415,363010000760172,False,industriefunctie,35,in gebruik
52,6534AB,268200000057135,268010000048442,False,kantoorfunctie,22208,in gebruik
26,3194DH,599200100025515,599010400024684,False,industriefunctie,809,in gebruik
15,2512GK,518200000419197,518010000419198,False,woonfunctie,132,in gebruik
30,2665BE,1621200000013368,1621010000015295,False,woonfunctie,67,in gebruik
11,3953ME,1581200000128411,1581010000034357,False,kantoorfunctie,54,in gebruik
571,1104HE,363200000344615,363010000886771,False,woonfunctie,87,in gebruik
45,1244NN,1696200000074365,1696010000002307,False,woonfunctie,78,in gebruik
5,6852LW,1705200000119995,1705010000005202,False,woonfunctie,117,in gebruik
11,3871CN,267200000005161,267010000005333,False,woonfunctie,119,in gebruik
11,3404LA,353200000002529,353010000002529,False,industriefunctie,526,in gebruik
7,4271LN,870200000036119,870010000000919,False,industriefunctie,246,in gebruik (niet ingemeten)
65,3117AK,606200000039594,606010000039594,False,woonfunctie,58,in gebruik
29,1043NX,363200000493556,363010001026709,False,kantoorfunctie,39545,ingetrokken
35,8244DN,995200000776866,995010000776867,False,woonfunctie,65,in gebruik
8,4731RE,1655200000530856,1655010000530857,False,industriefunctie,803,in gebruik
10,3037XS,599200000529744,599010000237131,False,woonfunctie,83,in gebruik
34,3648CJ,736200000016910,736010000015981,False,woonfunctie,149,in gebruik
15,5165KL,867200000035952,867010000013221,False,woonfunctie,83,in gebruik
357,7323ND,200200000002471,200010000013241,False,woonfunctie,95,in gebruik
21,8253JB,303200000628241,303010000628242,False,woonfunctie,113,ingetrokken
38,3083RP,599200100020343,599010400019608,False,woonfunctie,55,in gebruik
46,3813EJ,307200000385426,307010000385427,False,woonfunctie,104,in gebruik
6,6604BV,296200000005881,296010000005841,False,winkelfunctie,227,in gebruik
501,7327LJ,200200000035929,200010000140254,False,woonfunctie,124,in gebruik
25,5048AB,855200000079718,855010000106074,False,industriefunctie,77,in gebruik
42,4904XK,826200000026559,826010000026251,False,woonfunctie,78,in gebruik
7,2991AD,489200000253693,489010000253694,False,woonfunctie,113,in gebruik
180,2035SK,392200000054745,392010000054745,False,woonfunctie,76,in gebruik
83,2861BC,491200001325301,491010001320944,False,logiesfunctie,324,in gebruik
