vblObject,gebruiksdoel,oppervlakte,vbloStatus
599010000156795,industriefunctie,9003,in gebruik
599010000156796,industriefunctie,13995,in gebruik
599010000156809,industriefunctie,500,in gebruik
599010000157822,kantoorfunctie,82,in gebruik
599010000158367,woonfunctie,62,in gebruik
599010000159164,woonfunctie,100,in gebruik
599010000159928,kantoorfunctie,119,in gebruik
599010000161893,winkelfunctie,64,ingetrokken
599010000163600,woonfunctie,97,in gebruik
599010000164799,industriefunctie,550,ingetrokken
599010000166457,woonfunctie,137,in gebruik
599010000167215,woonfunctie,92,in gebruik
599010000167232,woonfunctie,110,in gebruik
599010000167600,kantoorfunctie,107,in gebruik
599010000168482,woonfunctie,118,in gebruik
599010000168681,industriefunctie,617,in gebruik
599010000168973,kantoorfunctie,2021,in gebruik
599010000177276,woonfunctie,99,in gebruik
599010000177979,gezondheidszorgfunctie,1896,ingetrokken
599010000177980,industriefunctie,657,in gebruik
599010000178185,woonfunctie,225,in gebruik
599010000178210,woonfunctie,96,in gebruik
599010000178302,industriefunctie,17,in gebruik
599010000179335,kantoorfunctie,267,in gebruik
599010000179415,industriefunctie,10263,in gebruik
599010000179960,kantoorfunctie,2605,in gebruik
599010000180900,kantoorfunctie,551,in gebruik
599010000181398,industriefunctie,10436,in gebruik
599010000182510,woonfunctie,151,in gebruik
599010000182843,kantoorfunctie,228,in gebruik
599010000184170,kantoorfunctie,425,in gebruik
599010000186154,woonfunctie,127,in gebruik
599010000186685,industriefunctie,3151,ingetrokken
599010000186966,woonfunctie,154,in gebruik
599010000189194,woonfunctie,74,in gebruik
599010000193909,woonfunctie,106,ingetrokken
599010000194043,industriefunctie,16335,ingetrokken
599010000196656,kantoorfunctie,526,in gebruik
599010000196913,kantoorfunctie,672,in gebruik
599010000198440,kantoorfunctie,1442,in gebruik
599010000198916,winkelfunctie,99,in gebruik
599010000199117,kantoorfunctie,1115,in gebruik
599010000199158,woonfunctie,169,in gebruik
599010000200338,industriefunctie,353,in gebruik
599010000200748,kantoorfunctie,1195,in gebruik
599010000201856,woonfunctie,79,in gebruik
599010000201873,industriefunctie,1199,in gebruik
599010000203120,woonfunctie,123,in gebruik
599010000203752,industriefunctie,763,in gebruik
599010000206280,woonfunctie,160,in gebruik
599010000206826,industriefunctie,102,in gebruik
599010000207335,woonfunctie,50,in gebruik
599010000210439,industriefunctie,3276,in gebruik
599010000211808,industriefunctie,917,in gebruik
599010000212015,kantoorfunctie,27713,in gebruik
599010000212991,kantoorfunctie,1213,in gebruik
599010000215784,kantoorfunctie,2680,in gebruik
599010000216514,woonfunctie,92,in gebruik
599010000216940,industriefunctie,319,in gebruik
599010000218716,woonfunctie,219,in gebruik
599010000219866,woonfunctie,110,in gebruik
599010000220086,industriefunctie,2632,in gebruik
599010000220630,industriefunctie,714,in gebruik
599010000220743,woonfunctie,62,in gebruik
599010000220927,woonfunctie,131,in gebruik
599010000220989,industriefunctie,84,in gebruik
599010000222010,industriefunctie,1663,in gebruik
599010000224593,industriefunctie,2996,in gebruik
599010000224722,kantoorfunctie,932,in gebruik
599010000224952,woonfunctie,109,in gebruik
599010000225596,kantoorfunctie,8996,in gebruik
599010000225988,industriefunctie,3780,in gebruik
599010000226434,woonfunctie,254,in gebruik
599010000227868,industriefunctie,2977,in gebruik
599010000228153,kantoorfunctie,74,in gebruik
599010000230304,kantoorfunctie,168,in gebruik
599010000232302,kantoorfunctie,951,in gebruik
599010000232590,woonfunctie,112,in gebruik
599010000233295,woonfunctie,59,in gebruik
599010000235843,industriefunctie,224,in gebruik
599010000235872,kantoorfunctie,953,ingetrokken
599010000236540,woonfunctie,137,in gebruik
599010000236545,industriefunctie,619,in gebruik
599010000237131,woonfunctie,83,in gebruik
599010000238238,woonfunctie,129,in gebruik
599010000238262,woonfunctie,115,in gebruik
599010000239169,kantoorfunctie,1367,in gebruik
599010000241038,winkelfunctie,265,in gebruik
599010000242292,winkelfunctie,49,in gebruik
599010000246159,kantoorfunctie,221,in gebruik
599010000249884,woonfunctie,100,in gebruik
599010000251720,woonfunctie,76,in gebruik
599010000252643,winkelfunctie,63,in gebruik
599010000252761,kantoorfunctie,658,ingetrokken
599010000253850,woonfunctie,117,in gebruik
599010000253962,industriefunctie,589,in gebruik
599010000254250,industriefunctie,72,ingetrokken
599010000255190,woonfunctie,126,in gebruik
599010000255527,woonfunctie,104,in gebruik
599010000257439,industriefunctie,649,in gebruik
599010000259303,kantoorfunctie,1214,ingetrokken
599010000263975,woonfunctie,292,in gebruik
599010000265660,woonfunctie,161,in gebruik
599010000267563,industriefunctie,1027,ingetrokken
599010000268052,woonfunctie,144,in gebruik
599010000268601,woonfunctie,48,in gebruik
599010000270555,woonfunctie,73,in gebruik
599010000271062,woonfunctie,80,in gebruik
599010000273316,woonfunctie,69,in gebruik
599010000274248,industriefunctie,6900,in gebruik
599010000274492,kantoorfunctie,1382,in gebruik
599010000274789,woonfunctie,425,in gebruik
599010000276665,woonfunctie,78,in gebruik
599010000278164,industriefunctie,1614,in gebruik
599010000278462,woonfunctie,106,in gebruik
599010000278645,woonfunctie,73,in gebruik
599010000279138,industriefunctie,2702,in gebruik
599010000279474,industriefunctie,777,ingetrokken
599010000279888,woonfunctie,93,in gebruik
599010000279956,industriefunctie,184,in gebruik
599010000280508,industriefunctie,272,in gebruik
599010000281778,industriefunctie,1344,in gebruik
599010000282097,industriefunctie,1053,in gebruik
599010000282140,woonfunctie,134,in gebruik
599010000282729,kantoorfunctie,234,in gebruik
599010000283047,industriefunctie,1797,in gebruik
599010000283789,industriefunctie,2820,in gebruik
599010000284875,woonfunctie,153,in gebruik
599010000288607,kantoorfunctie,249,ingetrokken
599010000290529,woonfunctie,45,ingetrokken
599010000292607,winkelfunctie,49,in gebruik
599010000297032,industriefunctie,12043,in gebruik
599010000297266,woonfunctie,137,in gebruik
599010000297332,kantoorfunctie,2289,in gebruik
599010000298501,woonfunctie,82,in gebruik
599010000299938,woonfunctie,95,in gebruik
599010000300584,woonfunctie,229,in gebruik
599010000301464,kantoorfunctie,7911,in gebruik
599010000308680,industriefunctie,8980,in gebruik
599010000309040,winkelfunctie,108,in gebruik
599010000311559,kantoorfunctie,516,in gebruik
599010000311560,kantoorfunctie,560,in gebruik
599010000314425,kantoorfunctie,232,ingetrokken
599010000314539,industriefunctie,16,ingetrokken
599010000315970,kantoorfunctie,129,in gebruik
599010000317950,industriefunctie,1121,in gebruik
599010000322830,celfunctie,18944,in gebruik
599010000324320,industriefunctie,571,in gebruik
599010000324633,industriefunctie,56,in gebruik
599010000325238,kantoorfunctie,490,in gebruik
599010000328240,kantoorfunctie,799,ingetrokken
599010000331280,kantoorfunctie,10037,in gebruik
599010000332068,industriefunctie,3001,in gebruik
599010000333095,woonfunctie,93,in gebruik
599010000333096,industriefunctie,613,in gebruik
599010000333473,woonfunctie,110,in gebruik
599010000333557,woonfunctie,76,in gebruik
599010000334751,kantoorfunctie,1801,ingetrokken
599010000335237,woonfunctie,73,in gebruik
599010000338012,industriefunctie,517,in gebruik
599010000338605,woonfunctie,87,in gebruik
599010000339489,kantoorfunctie,570,in gebruik
599010000342626,woonfunctie,99,in gebruik
599010000343099,woonfunctie,88,in gebruik
599010000343901,woonfunctie,92,in gebruik
599010000345119,industriefunctie,205,in gebruik
599010000345882,woonfunctie,93,in gebruik
599010000347221,woonfunctie,123,in gebruik
599010000347664,kantoorfunctie,3510,in gebruik
599010000348119,woonfunctie,131,in gebruik
599010000348311,woonfunctie,110,in gebruik
599010000349117,woonfunctie,165,in gebruik
599010000349673,woonfunctie,107,in gebruik
599010000355020,industriefunctie,63,in gebruik
599010000355273,woonfunctie,131,in gebruik
599010000356023,kantoorfunctie,5981,in gebruik
599010000356333,woonfunctie,188,in gebruik
599010000357038,woonfunctie,155,in gebruik
599010000358433,industriefunctie,980,in gebruik
599010000359279,woonfunctie,141,in gebruik
599010000359463,industriefunctie,133,in gebruik
599010000359568,woonfunctie,120,in gebruik
599010000359712,industriefunctie,4400,in gebruik
599010000359994,industriefunctie,120,in gebruik
599010000360927,woonfunctie,188,in gebruik
599010000361225,kantoorfunctie,28718,in gebruik
599010000362935,industriefunctie,624,in gebruik
599010000362999,industriefunctie,420,in gebruik
599010000363336,industriefunctie,48,in gebruik
599010000363571,kantoorfunctie,3354,in gebruik
599010000363879,industriefunctie,161,in gebruik
599010000363948,industriefunctie,5383,in gebruik
599010000364488,woonfunctie,105,in gebruik
599010000365577,industriefunctie,246,in gebruik
599010000367042,industriefunctie,111,in gebruik
599010000367044,industriefunctie,90,in gebruik
599010000368921,industriefunctie,840,in gebruik
599010000368922,kantoorfunctie,460,in gebruik
599010000368923,industriefunctie,3807,in gebruik
599010000369272,kantoorfunctie,867,in gebruik
599010000369278,kantoorfunctie,11190,in gebruik
599010000369950,kantoorfunctie,422,in gebruik
599010000371373,kantoorfunctie,1172,in gebruik
599010000372178,industriefunctie,502,in gebruik
599010000372654,industriefunctie,785,in gebruik
599010000373427,industriefunctie,1635,in gebruik
599010000374335,kantoorfunctie,411,in gebruik
599010000374336,kantoorfunctie,423,in gebruik
599010000374452,woonfunctie,120,in gebruik
599010000374462,woonfunctie,120,in gebruik
599010000376168,industriefunctie,1350,in gebruik
599010000376169,industriefunctie,1670,in gebruik
599010000380464,industriefunctie,925,in gebruik
599010000383262,industriefunctie,422,in gebruik
599010000385303,industriefunctie,307,in gebruik
599010000393472,industriefunctie,96,in gebruik
599010000401096,industriefunctie,5802,in gebruik
599010000401115,industriefunctie,11430,in gebruik
599010000401384,overige gebruiksfunctie,1739,ingetrokken
599010000404220,woonfunctie,98,in gebruik
599010000405653,woonfunctie,110,in gebruik
599010000405725,kantoorfunctie,6569,in gebruik
599010000407960,onderwijsfunctie,29790,in gebruik
599010000408198,industriefunctie,7819,in gebruik
599010000408813,industriefunctie,5356,in gebruik
599010000409016,woonfunctie,169,in gebruik
599010000410238,woonfunctie,103,in gebruik
599010000410343,woonfunctie,79,in gebruik
599010000413690,industriefunctie,16178,in gebruik
599010000414627,woonfunctie,130,in gebruik
599010000416375,woonfunctie,108,in gebruik
599010000420523,industriefunctie,9291,in gebruik
599010000420527,industriefunctie,6314,in gebruik
599010000420529,industriefunctie,10447,in gebruik
599010000420530,industriefunctie,10447,in gebruik
599010000428941,woonfunctie,134,in gebruik
599010000430569,industriefunctie,2657,in gebruik
599010000432330,industriefunctie,180,in gebruik
599010000432349,industriefunctie,142,in gebruik
599010000432354,industriefunctie,142,in gebruik
599010000434465,industriefunctie,26343,in gebruik
599010000434583,kantoorfunctie,3925,in gebruik
599010000434584,kantoorfunctie,3983,in gebruik
599010000435862,woonfunctie,134,in gebruik
599010000436723,woonfunctie,218,in gebruik
599010000460009,industriefunctie,2364,in gebruik
599010000460033,kantoorfunctie,962,in gebruik
599010000460055,industriefunctie,12,in gebruik
599010000460141,kantoorfunctie,2114,in gebruik
599010000460414,kantoorfunctie,992,in gebruik
599010000460604,industriefunctie,5606,in gebruik
599010000460615,kantoorfunctie,686,in gebruik
599010000460692,industriefunctie,2336,in gebruik
599010000460820,industriefunctie,9600,in gebruik
599010000460837,industriefunctie,451,in gebruik
599010000460870,kantoorfunctie,3504,in gebruik
599010000460908,kantoorfunctie,2737,in gebruik
599010000461122,industriefunctie,1239,in gebruik
599010000473408,kantoorfunctie,212,in gebruik
599010000473526,kantoorfunctie,49,in gebruik
599010000473549,kantoorfunctie,74,in gebruik
599010000473553,kantoorfunctie,40,in gebruik
599010000473571,kantoorfunctie,49,in gebruik
599010000475165,overige gebruiksfunctie,5985,in gebruik
599010000475167,industriefunctie,11974,in gebruik
599010000475447,woonfunctie,128,in gebruik
599010000475833,kantoorfunctie,156,in gebruik
599010000478085,industriefunctie,7416,in gebruik
599010000478086,industriefunctie,5514,in gebruik
599010000480994,kantoorfunctie,12291,in gebruik
599010000481135,bijeenkomstfunctie,2082,in gebruik
599010000481555,kantoorfunctie,625,in gebruik
599010000481560,kantoorfunctie,625,in gebruik
599010000481561,kantoorfunctie,625,in gebruik
599010000482129,industriefunctie,10594,in gebruik
599010000482639,kantoorfunctie,789,in gebruik
599010000482646,woonfunctie,129,in gebruik
599010000484193,woonfunctie,150,in gebruik
599010000485296,kantoorfunctie,3004,in gebruik
599010000485594,kantoorfunctie,2512,in gebruik
599010000486156,woonfunctie,217,in gebruik
599010000486304,kantoorfunctie,8574,in gebruik
599010000487218,industriefunctie,283,in gebruik
599010000487219,industriefunctie,126,in gebruik
599010000487222,kantoorfunctie,64,in gebruik
599010000487422,woonfunctie,90,in gebruik
599010000488326,woonfunctie,158,in gebruik
599010000488361,kantoorfunctie,7436,in gebruik
599010015009485,woonfunctie,190,in gebruik
599010015009530,industriefunctie,1156,in gebruik
599010015012750,woonfunctie,125,in gebruik
599010015015001,woonfunctie,130,in gebruik
599010400000534,kantoorfunctie,1381,in gebruik
599010400000547,industriefunctie,86,in gebruik
599010400001739,industriefunctie,245,in gebruik
599010400002294,kantoorfunctie,7192,in gebruik
599010400003229,kantoorfunctie,1023,in gebruik
599010400004043,industriefunctie,990,in gebruik
599010400004547,industriefunctie,1111,in gebruik
599010400006071,kantoorfunctie,1532,in gebruik
599010400006165,kantoorfunctie,395,in gebruik
599010400006315,kantoorfunctie,22899,ingetrokken
599010400006599,kantoorfunctie,13921,ingetrokken
599010400006600,kantoorfunctie,16249,in gebruik
599010400007076,industriefunctie,878,in gebruik
599010400007697,kantoorfunctie,5965,ingetrokken
599010400008131,kantoorfunctie,5876,in gebruik
599010400008771,industriefunctie,10132,in gebruik
599010400008799,industriefunctie,72,in gebruik
599010400008822,industriefunctie,69,in gebruik
599010400008833,industriefunctie,68,in gebruik
599010400009407,kantoorfunctie,4161,in gebruik
599010400009482,industriefunctie,1863,ingetrokken
599010400009610,kantoorfunctie,770,in gebruik
599010400009880,industriefunctie,1274,in gebruik
599010400010783,industriefunctie,1947,d verblijfsobject
599010400011906,kantoorfunctie,574,in gebruik
599010400012612,kantoorfunctie,405,in gebruik
599010400013656,woonfunctie,199,in gebruik
599010400015709,kantoorfunctie,720,in gebruik
599010400016267,industriefunctie,13230,in gebruik
599010400016890,woonfunctie,90,in gebruik
599010400019608,woonfunctie,55,in gebruik
599010400022471,kantoorfunctie,478,in gebruik
599010400023803,industriefunctie,281,in gebruik
599010400023892,kantoorfunctie,702,gevormd
599010400024683,industriefunctie,808,in gebruik
599010400024684,industriefunctie,809,in gebruik
599010400025504,industriefunctie,9842,in gebruik
599010400026676,woonfunctie,55,in gebruik
599010400029175,kantoorfunctie,39292,in gebruik
599010400029385,bijeenkomstfunctie,232,ingetrokken
599010400029472,kantoorfunctie,747,gevormd
599010400029667,kantoorfunctie,2932,in gebruik
599010400030760,gezondheidszorgfunctie,69,gevormd
599010400030866,industriefunctie,5927,in gebruik
599010400031560,kantoorfunctie,151,in gebruik
599010400031671,industriefunctie,99,gevormd
599010400031858,industriefunctie,3058,in gebruik
599010400037679,industriefunctie,11120,in gebruik
599010400037695,kantoorfunctie,389,gevormd
599010400037945,industriefunctie,55,gevormd
599010400038247,industriefunctie,19658,in gebruik
599010400039551,woonfunctie,200,gevormd
599010400043160,industriefunctie,618,in gebruik
603010000004569,kantoorfunctie,1431,in gebruik
603010000011050,woonfunctie,127,in gebruik
603010000015097,woonfunctie,112,in gebruik
603010000021851,woonfunctie,114,in gebruik
603010000025106,woonfunctie,71,in gebruik
603010000026098,woonfunctie,110,in gebruik
603010000027322,woonfunctie,99,in gebruik
606010000000075,woonfunctie,101,in gebruik
606010000000116,industriefunctie,147,in gebruik
606010000000141,kantoorfunctie,1595,in gebruik
606010000000179,kantoorfunctie,288,in gebruik
606010000000191,industriefunctie,165,in gebruik
606010000000762,industriefunctie,517,in gebruik
606010000004395,industriefunctie,1003,in gebruik
606010000005953,woonfunctie,86,in gebruik
606010000006693,kantoorfunctie,232,in gebruik
606010000006895,industriefunctie,321,in gebruik
606010000007481,kantoorfunctie,1696,in gebruik
606010000007502,kantoorfunctie,989,in gebruik
606010000007568,industriefunctie,215,in gebruik
606010000008742,woonfunctie,123,in gebruik
606010000011173,woonfunctie,102,in gebruik
606010000012814,woonfunctie,76,in gebruik
606010000015141,woonfunctie,152,in gebruik
606010000016628,kantoorfunctie,121,in gebruik
606010000018100,gezondheidszorgfunctie,189,in gebruik
606010000018115,kantoorfunctie,4265,in gebruik
606010000018580,woonfunctie,159,in gebruik
606010000020196,woonfunctie,97,in gebruik
606010000021553,woonfunctie,86,in gebruik
606010000021935,woonfunctie,114,in gebruik
606010000022137,woonfunctie,76,in gebruik
606010000022871,industriefunctie,3888,in gebruik
606010000022889,woonfunctie,87,in gebruik
606010000023467,industriefunctie,230,in gebruik
606010000024036,woonfunctie,197,in gebruik
606010000025217,industriefunctie,6111,in gebruik
606010000025269,woonfunctie,70,in gebruik
606010000025492,woonfunctie,566,in gebruik
606010000025802,woonfunctie,135,in gebruik
606010000027617,kantoorfunctie,535,in gebruik
606010000029106,woonfunctie,181,in gebruik
606010000030365,woonfunctie,92,in gebruik
606010000032141,kantoorfunctie,2624,in gebruik
606010000032165,industriefunctie,1681,in gebruik
606010000033964,winkelfunctie,88,in gebruik
606010000034094,woonfunctie,105,in gebruik
606010000034524,woonfunctie,206,in gebruik
606010000034982,woonfunctie,186,in gebruik
606010000035511,gezondheidszorgfunctie,375,in gebruik
606010000036119,industriefunctie,125,in gebruik
606010000039489,kantoorfunctie,168,in gebruik
606010000039594,woonfunctie,58,in gebruik
606010000039646,woonfunctie,113,in gebruik
606010000041068,overige gebruiksfunctie,7,in gebruik
606010000041489,kantoorfunctie,100,in gebruik
606010000041588,kantoorfunctie,169,in gebruik
606010000041590,kantoorfunctie,2060,in gebruik
606010000041778,kantoorfunctie,1163,ingetrokken
606010000042606,woonfunctie,127,in gebruik
606010000043750,kantoorfunctie,596,in gebruik
608010001235913,industriefunctie,288,in gebruik
610010000001300,industriefunctie,167,in gebruik
610010000001749,kantoorfunctie,1220,in gebruik (niet ingemeten)
610010000003816,woonfunctie,70,in gebruik
610010000004884,woonfunctie,67,in gebruik
610010000008633,woonfunctie,57,in gebruik
610010000009891,kantoorfunctie,202,in gebruik
610010000010282,woonfunctie,90,in gebruik
610010000011765,woonfunctie,93,in gebruik
610010000012507,woonfunctie,150,in gebruik
611010000508200,kantoorfunctie,80,in gebruik
611010000509772,industriefunctie,800,in gebruik
611010000511339,industriefunctie,160,in gebruik
611010000512997,industriefunctie,1114,in gebruik
611010000513144,woonfunctie,115,in gebruik
611010000513157,industriefunctie,400,in gebruik
611010000513375,industriefunctie,55,in gebruik
611010000513693,woonfunctie,72,in gebruik
611010000514027,industriefunctie,140,in gebruik
611010000514399,overige gebruiksfunctie,3600,in gebruik (niet ingemeten)
612010000000305,winkelfunctie,126,in gebruik
612010000001478,industriefunctie,193,in gebruik
612010000001778,woonfunctie,111,in gebruik
612010000002137,kantoorfunctie,175,in gebruik
612010000002412,industriefunctie,328,in gebruik
612010000002455,woonfunctie,210,in gebruik
612010000002503,kantoorfunctie,252,in gebruik
612010000002575,winkelfunctie,292,in gebruik
612010000002967,kantoorfunctie,246,in gebruik
612010000003208,woonfunctie,130,in gebruik
612010000003212,woonfunctie,130,in gebruik
612010000003880,industriefunctie,6305,in gebruik
612010000003881,industriefunctie,13200,in gebruik
612010000004300,industriefunctie,2010,in gebruik
612010000004738,industriefunctie,274,in gebruik
612010000005166,kantoorfunctie,2266,in gebruik
612010000005497,woonfunctie,104,in gebruik
612010000006240,woonfunctie,180,in gebruik
612010000007254,kantoorfunctie,100,in gebruik
612010000007716,industriefunctie,1374,in gebruik
612010000007989,bijeenkomstfunctie,321,in gebruik
612010000008471,woonfunctie,103,in gebruik
612010000008916,industriefunctie,1710,in gebruik
612010000009812,woonfunctie,62,in gebruik
612010000015495,woonfunctie,115,in gebruik
612010000020992,woonfunctie,129,in gebruik
612010000021106,woonfunctie,139,in gebruik
612010000025849,kantoorfunctie,5074,in gebruik
612010000027287,woonfunctie,148,in gebruik
612010000027684,woonfunctie,115,in gebruik
612010000034812,industriefunctie,490,in gebruik
612010000035489,woonfunctie,53,in gebruik
612010000035793,overige gebruiksfunctie,999999,ingetrokken
612010000035947,overige gebruiksfunctie,468,in gebruik
612010000035981,kantoorfunctie,237,ingetrokken
612010000035985,kantoorfunctie,374,in gebruik
612010000035990,kantoorfunctie,926,in gebruik
612010000036743,kantoorfunctie,2320,in gebruik
612010000037327,kantoorfunctie,349,in gebruik
612010000037710,kantoorfunctie,67,in gebruik
613010000140468,kantoorfunctie,1743,in gebruik
613010000140960,industriefunctie,6291,in gebruik
613010000141320,woonfunctie,226,in gebruik
613010000141488,kantoorfunctie,218,in gebruik
613010000141546,industriefunctie,25700,in gebruik
613010000141928,industriefunctie,2550,in gebruik
613010000142318,industriefunctie,1444,in gebruik
613010000142708,industriefunctie,15039,in gebruik
613010000142902,kantoorfunctie,346,in gebruik
613010000144336,kantoorfunctie,857,in gebruik
613010000144472,kantoorfunctie,791,in gebruik
613010000145968,industriefunctie,186,in gebruik
613010000145972,industriefunctie,202,in gebruik
613010000147770,woonfunctie,262,in gebruik
613010000148580,woonfunctie,156,in gebruik
613010000149890,industriefunctie,307,in gebruik
613010000150056,industriefunctie,4887,in gebruik
613010000150082,woonfunctie,98,in gebruik
613010000150674,woonfunctie,103,in gebruik
613010000151558,woonfunctie,78,in gebruik
613010000151628,kantoorfunctie,21131,d verblijfsobject
613010000152148,industriefunctie,801,in gebruik
613010000152258,kantoorfunctie,145,in gebruik
613010000152724,kantoorfunctie,1112,in gebruik
613010000152882,industriefunctie,4396,in gebruik
613010000153150,woonfunctie,131,in gebruik
613010000153712,kantoorfunctie,651,in gebruik
613010000154558,kantoorfunctie,166,in gebruik
613010000154906,woonfunctie,119,in gebruik
613010000155068,industriefunctie,8803,in gebruik (niet ingemeten)
613010000155178,kantoorfunctie,4722,in gebruik
613010000155726,woonfunctie,117,in gebruik
613010000155806,overige gebruiksfunctie,118,in gebruik
613010000156134,industriefunctie,9282,in gebruik
613010000157164,woonfunctie,138,in gebruik
613010000157912,woonfunctie,122,in gebruik
613010000158830,industriefunctie,12361,in gebruik
613010000159134,kantoorfunctie,1028,in gebruik
613010000159398,industriefunctie,518,in gebruik
613010000159468,woonfunctie,243,in gebruik
613010000160484,kantoorfunctie,1364,in gebruik
613010000200277,woonfunctie,262,in gebruik
613010000200731,woonfunctie,148,in gebruik
613010000201074,woonfunctie,110,in gebruik
613010000201602,kantoorfunctie,714,in gebruik
613010000201606,kantoorfunctie,714,in gebruik
613010000201608,kantoorfunctie,1511,in gebruik (niet ingemeten)
613010000201728,kantoorfunctie,213,in gebruik
613010000201737,kantoorfunctie,88,in gebruik
613010000201745,kantoorfunctie,88,in gebruik
613010000201747,kantoorfunctie,88,in gebruik
613010000201755,kantoorfunctie,88,in gebruik
613010000202097,industriefunctie,900,in gebruik (niet ingemeten)
613010000202606,kantoorfunctie,1710,in gebruik
613010000202925,industriefunctie,4641,in gebruik
613010000207278,industriefunctie,137,in gebruik
614010000000386,woonfunctie,114,in gebruik
614010000001467,kantoorfunctie,205,in gebruik
614010000001516,woonfunctie,107,in gebruik
614010000002386,industriefunctie,544,in gebruik
614010000002835,woonfunctie,133,in gebruik
614010000005305,woonfunctie,139,in gebruik
614010000009322,kantoorfunctie,223,in gebruik
614010000010019,woonfunctie,122,in gebruik
614010000012193,kantoorfunctie,152,in gebruik
614010000013253,woonfunctie,285,gevormd
617010000815257,woonfunctie,140,in gebruik (niet ingemeten)
617010000815804,industriefunctie,137,in gebruik
617010000817161,overige gebruiksfunctie,128,in gebruik
617010000817306,woonfunctie,434,in gebruik (niet ingemeten)
617010000817782,industriefunctie,200,in gebruik
620010000001793,woonfunctie,178,in gebruik
620010000004736,woonfunctie,170,in gebruik
620010000005791,woonfunctie,130,in gebruik
620010000007378,woonfunctie,126,in gebruik
620010000023763,kantoorfunctie,5427,in gebruik
620010000024410,industriefunctie,10551,in gebruik
620010000025311,kantoorfunctie,4420,ingetrokken
620010000025312,overige gebruiksfunctie,7,in gebruik
620010000026074,kantoorfunctie,1283,in gebruik
620010000026271,industriefunctie,3690,in gebruik
620010000026435,kantoorfunctie,1246,in gebruik
620010000669252,industriefunctie,315,in gebruik
622010000067429,industriefunctie,2494,in gebruik
622010000073694,woonfunctie,80,in gebruik
622010000075541,industriefunctie,7466,in gebruik
622010000075641,woonfunctie,54,in gebruik
622010000076243,woonfunctie,145,in gebruik
622010000078301,woonfunctie,102,in gebruik
622010000079032,industriefunctie,579,in gebruik
622010000081629,sportfunctie,2553,in gebruik
622010000085268,woonfunctie,114,in gebruik
622010000093663,kantoorfunctie,875,in gebruik
622010000093666,kantoorfunctie,1900,in gebruik
622010000095904,woonfunctie,64,in gebruik
622010000097104,industriefunctie,560,in gebruik
622010000098319,woonfunctie,146,in gebruik
622010000099029,industriefunctie,82,in gebruik
622010000100162,kantoorfunctie,690,in gebruik
622010000100179,woonfunctie,153,in gebruik
622010000100786,kantoorfunctie,126,in gebruik
622010000101385,industriefunctie,33558,in gebruik
622010000101458,industriefunctie,6134,in gebruik
622010000101961,kantoorfunctie,506,in gebruik
622010000103368,kantoorfunctie,980,in gebruik
622010000103991,industriefunctie,2128,in gebruik
622010000104874,woonfunctie,153,in gebruik
622010000105642,industriefunctie,2577,ingetrokken
622010000105902,kantoorfunctie,241,in gebruik
622010000106347,industriefunctie,249,in gebruik
622010000106892,kantoorfunctie,1022,in gebruik
623010001980374,woonfunctie,151,in gebruik
623010001980428,industriefunctie,264,in gebruik
623010001981966,industriefunctie,14274,in gebruik (niet ingemeten)
623010001982197,woonfunctie,678,in gebruik
626010000002106,woonfunctie,134,in gebruik
626010000002742,industriefunctie,2627,in gebruik
626010000007910,woonfunctie,115,in gebruik
626010000009991,kantoorfunctie,269,in gebruik
627010000000960,industriefunctie,1210,in gebruik
627010000001044,kantoorfunctie,2033,in gebruik
627010000005841,industriefunctie,7254,in gebruik
627010000006014,kantoorfunctie,2035,in gebruik
627010000008958,industriefunctie,174,in gebruik
627010000010443,overige gebruiksfunctie,44576,in gebruik
627010000010555,woonfunctie,136,in gebruik
627010000012180,kantoorfunctie,732,in gebruik
627010000029109,woonfunctie,85,in gebruik
627010000029161,kantoorfunctie,2965,in gebruik
627010000029392,kantoorfunctie,370,in gebruik
627010000030650,woonfunctie,116,in gebruik
629010000004215,woonfunctie,136,in gebruik
629010000005216,woonfunctie,173,in gebruik
629010000005734,woonfunctie,67,in gebruik
629010000007093,woonfunctie,91,in gebruik
629010000009654,woonfunctie,135,in gebruik
629010000012393,woonfunctie,124,in gebruik
632010000001380,industriefunctie,1115,in gebruik
632010000009192,woonfunctie,118,in gebruik
632010000009398,woonfunctie,202,in gebruik
632010000009462,woonfunctie,150,in gebruik
632010000013675,woonfunctie,68,in gebruik
632010000014499,industriefunctie,522,in gebruik
632010000016270,woonfunctie,140,in gebruik
632010000052116,woonfunctie,110,in gebruik
632010000052394,woonfunctie,60,in gebruik
632010000054317,industriefunctie,154,in gebruik
632010000055868,industriefunctie,276,in gebruik
632010000058056,woonfunctie,160,in gebruik
632010000058201,kantoorfunctie,3841,in gebruik
632010001002207,woonfunctie,83,in gebruik
632010001002299,woonfunctie,161,in gebruik
637010000180093,woonfunctie,112,in gebruik
637010000183595,woonfunctie,131,in gebruik
637010000186021,woonfunctie,111,in gebruik
637010000192135,woonfunctie,104,in gebruik
637010000199019,industriefunctie,126,in gebruik
637010000201283,kantoorfunctie,8035,in gebruik
637010000218659,kantoorfunctie,303,in gebruik
637010000220669,woonfunctie,137,in gebruik
637010000228799,industriefunctie,5682,in gebruik
637010000229957,woonfunctie,148,in gebruik
637010000229991,woonfunctie,125,in gebruik
637010000234753,industriefunctie,748,in gebruik
